"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	444	60870	729.4
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	556	57390	968.8
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	725	53393	1357.9
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	818	40136	2038.1
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	945	30895	3058.7
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	1074	22723	4726.5
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	1247	16232	7682.4
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	1177	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	740	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	292	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	64	Not Applicable	Not Applicable
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	84	12114	693.4
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"1-4 years"	"1-4"	19	49079	Unreliable
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"10-14 years"	"10-14"	15	64136	Unreliable
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	47	65194	72.1
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	86	61219	140.5
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	114	57383	198.7
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	148	62602	236.4
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	205	62756	326.7
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	259	67680	382.7
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	450	73844	609.4
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	656	76164	861.3
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	766	71759	1067.5
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	1063	66617	1595.7
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	1163	50314	2311.5
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	1356	38787	3496.0
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	1419	27498	5160.4
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	1465	19171	7641.8
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	1456	Not Applicable	Not Applicable
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	844	Not Applicable	Not Applicable
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	282	Not Applicable	Not Applicable
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	67	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Large Central Metro"	"1"	"< 1 year"	"1"	39	4910	794.3
	"Louisiana"	"22"	"Large Central Metro"	"1"	"15-19 years"	"15-19"	33	23322	141.5
	"Louisiana"	"22"	"Large Central Metro"	"1"	"20-24 years"	"20-24"	72	31706	227.1
	"Louisiana"	"22"	"Large Central Metro"	"1"	"25-29 years"	"25-29"	62	34996	177.2
	"Louisiana"	"22"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	56	26928	208.0
	"Louisiana"	"22"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	56	21974	254.8
	"Louisiana"	"22"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	83	21891	379.2
	"Louisiana"	"22"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	105	23660	443.8
	"Louisiana"	"22"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	188	25745	730.2
	"Louisiana"	"22"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	238	24515	970.8
	"Louisiana"	"22"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	268	20729	1292.9
	"Louisiana"	"22"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	236	13273	1778.0
	"Louisiana"	"22"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	232	9344	2482.9
	"Louisiana"	"22"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	248	7039	3523.2
	"Louisiana"	"22"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	327	5340	6123.6
	"Louisiana"	"22"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	318	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	245	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	106	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Large Central Metro"	"1"	"100+ years"	"100+"	21	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"< 1 year"	"1"	86	10977	783.5
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"1-4 years"	"1-4"	11	45464	Unreliable
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"5-9 years"	"5-9"	10	56247	Unreliable
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"10-14 years"	"10-14"	15	57316	Unreliable
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"15-19 years"	"15-19"	34	54245	62.7
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"20-24 years"	"20-24"	90	53581	168.0
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"25-29 years"	"25-29"	85	58310	145.8
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"30-34 years"	"30-34"	90	56395	159.6
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"35-39 years"	"35-39"	85	51533	164.9
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"40-44 years"	"40-44"	146	56486	258.5
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	251	63147	397.5
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	391	66422	588.7
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	460	60423	761.3
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	594	51351	1156.7
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	632	35953	1757.9
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	639	25804	2476.4
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	789	19069	4137.6
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	1063	15551	6835.6
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	1050	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	634	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	205	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"100+ years"	"100+"	34	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medium Metro"	"3"	"< 1 year"	"1"	207	24365	849.6
	"Louisiana"	"22"	"Medium Metro"	"3"	"1-4 years"	"1-4"	43	96652	44.5
	"Louisiana"	"22"	"Medium Metro"	"3"	"5-9 years"	"5-9"	18	117168	Unreliable
	"Louisiana"	"22"	"Medium Metro"	"3"	"10-14 years"	"10-14"	19	118791	Unreliable
	"Louisiana"	"22"	"Medium Metro"	"3"	"15-19 years"	"15-19"	62	121604	51.0
	"Louisiana"	"22"	"Medium Metro"	"3"	"20-24 years"	"20-24"	124	138394	89.6
	"Louisiana"	"22"	"Medium Metro"	"3"	"25-29 years"	"25-29"	169	129183	130.8
	"Louisiana"	"22"	"Medium Metro"	"3"	"30-34 years"	"30-34"	179	117939	151.8
	"Louisiana"	"22"	"Medium Metro"	"3"	"35-39 years"	"35-39"	206	103678	198.7
	"Louisiana"	"22"	"Medium Metro"	"3"	"40-44 years"	"40-44"	295	108641	271.5
	"Louisiana"	"22"	"Medium Metro"	"3"	"45-49 years"	"45-49"	488	116643	418.4
	"Louisiana"	"22"	"Medium Metro"	"3"	"50-54 years"	"50-54"	809	122557	660.1
	"Louisiana"	"22"	"Medium Metro"	"3"	"55-59 years"	"55-59"	976	110745	881.3
	"Louisiana"	"22"	"Medium Metro"	"3"	"60-64 years "	"60-64"	1176	94050	1250.4
	"Louisiana"	"22"	"Medium Metro"	"3"	"65-69 years"	"65-69"	1192	65349	1824.1
	"Louisiana"	"22"	"Medium Metro"	"3"	"70-74 years"	"70-74"	1367	49341	2770.5
	"Louisiana"	"22"	"Medium Metro"	"3"	"75-79 years"	"75-79"	1509	37140	4063.0
	"Louisiana"	"22"	"Medium Metro"	"3"	"80-84 years"	"80-84"	1887	27327	6905.3
	"Louisiana"	"22"	"Medium Metro"	"3"	"85-89 years"	"85-89"	1892	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medium Metro"	"3"	"90-94 years"	"90-94"	1279	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medium Metro"	"3"	"95-99 years"	"95-99"	488	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medium Metro"	"3"	"100+ years"	"100+"	88	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Small Metro"	"4"	"< 1 year"	"1"	94	12298	764.4
	"Louisiana"	"22"	"Small Metro"	"4"	"1-4 years"	"1-4"	19	49352	Unreliable
	"Louisiana"	"22"	"Small Metro"	"4"	"5-9 years"	"5-9"	16	59208	Unreliable
	"Louisiana"	"22"	"Small Metro"	"4"	"10-14 years"	"10-14"	17	60774	Unreliable
	"Louisiana"	"22"	"Small Metro"	"4"	"15-19 years"	"15-19"	42	60765	69.1
	"Louisiana"	"22"	"Small Metro"	"4"	"20-24 years"	"20-24"	67	65017	103.0
	"Louisiana"	"22"	"Small Metro"	"4"	"25-29 years"	"25-29"	72	60562	118.9
	"Louisiana"	"22"	"Small Metro"	"4"	"30-34 years"	"30-34"	97	57575	168.5
	"Louisiana"	"22"	"Small Metro"	"4"	"35-39 years"	"35-39"	97	50178	193.3
	"Louisiana"	"22"	"Small Metro"	"4"	"40-44 years"	"40-44"	182	53897	337.7
	"Louisiana"	"22"	"Small Metro"	"4"	"45-49 years"	"45-49"	270	59414	454.4
	"Louisiana"	"22"	"Small Metro"	"4"	"50-54 years"	"50-54"	417	62053	672.0
	"Louisiana"	"22"	"Small Metro"	"4"	"55-59 years"	"55-59"	575	55754	1031.3
	"Louisiana"	"22"	"Small Metro"	"4"	"60-64 years "	"60-64"	620	47749	1298.5
	"Louisiana"	"22"	"Small Metro"	"4"	"65-69 years"	"65-69"	696	34988	1989.3
	"Louisiana"	"22"	"Small Metro"	"4"	"70-74 years"	"70-74"	817	26878	3039.7
	"Louisiana"	"22"	"Small Metro"	"4"	"75-79 years"	"75-79"	909	20485	4437.4
	"Louisiana"	"22"	"Small Metro"	"4"	"80-84 years"	"80-84"	1109	14846	7470.0
	"Louisiana"	"22"	"Small Metro"	"4"	"85-89 years"	"85-89"	1034	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Small Metro"	"4"	"90-94 years"	"90-94"	611	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Small Metro"	"4"	"95-99 years"	"95-99"	211	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Small Metro"	"4"	"100+ years"	"100+"	46	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	50	5961	838.8
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	16	30858	Unreliable
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	26	35302	73.7
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	41	27373	149.8
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	44	25527	172.4
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	63	22857	275.6
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	65	24112	269.6
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	122	26193	465.8
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	250	27693	902.8
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	256	25611	999.6
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	304	22760	1335.7
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	368	16827	2187.0
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	410	13380	3064.3
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	429	10053	4267.4
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	529	7393	7155.4
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	509	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	344	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	125	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	23	Not Applicable	Not Applicable
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	34	4778	711.6
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	27	23944	112.8
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	32	23107	138.5
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	40	24011	166.6
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	38	23429	162.2
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	41	21178	193.6
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	66	23074	286.0
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	124	25634	483.7
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	202	26443	763.9
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	249	24350	1022.6
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	308	21988	1400.8
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	379	17066	2220.8
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	474	13711	3457.1
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	469	10299	4553.8
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	566	7480	7566.8
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	514	Not Applicable	Not Applicable
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	334	Not Applicable	Not Applicable
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	131	Not Applicable	Not Applicable
	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"Medium Metro"	"3"	"< 1 year"	"1"	25	4972	502.8
	"Maine"	"23"	"Medium Metro"	"3"	"15-19 years"	"15-19"	10	33336	Unreliable
	"Maine"	"23"	"Medium Metro"	"3"	"20-24 years"	"20-24"	23	29617	77.7
	"Maine"	"23"	"Medium Metro"	"3"	"25-29 years"	"25-29"	16	30348	Unreliable
	"Maine"	"23"	"Medium Metro"	"3"	"30-34 years"	"30-34"	25	29589	84.5
	"Maine"	"23"	"Medium Metro"	"3"	"35-39 years"	"35-39"	47	30545	153.9
	"Maine"	"23"	"Medium Metro"	"3"	"40-44 years"	"40-44"	76	36947	205.7
	"Maine"	"23"	"Medium Metro"	"3"	"45-49 years"	"45-49"	99	41434	238.9
	"Maine"	"23"	"Medium Metro"	"3"	"50-54 years"	"50-54"	146	43678	334.3
	"Maine"	"23"	"Medium Metro"	"3"	"55-59 years"	"55-59"	214	39976	535.3
	"Maine"	"23"	"Medium Metro"	"3"	"60-64 years "	"60-64"	270	35263	765.7
	"Maine"	"23"	"Medium Metro"	"3"	"65-69 years"	"65-69"	326	24376	1337.4
	"Maine"	"23"	"Medium Metro"	"3"	"70-74 years"	"70-74"	390	17620	2213.4
	"Maine"	"23"	"Medium Metro"	"3"	"75-79 years"	"75-79"	530	13731	3859.9
	"Maine"	"23"	"Medium Metro"	"3"	"80-84 years"	"80-84"	720	11293	6375.6
	"Maine"	"23"	"Medium Metro"	"3"	"85-89 years"	"85-89"	786	Not Applicable	Not Applicable
	"Maine"	"23"	"Medium Metro"	"3"	"90-94 years"	"90-94"	606	Not Applicable	Not Applicable
	"Maine"	"23"	"Medium Metro"	"3"	"95-99 years"	"95-99"	250	Not Applicable	Not Applicable
	"Maine"	"23"	"Medium Metro"	"3"	"100+ years"	"100+"	54	Not Applicable	Not Applicable
	"Maine"	"23"	"Small Metro"	"4"	"< 1 year"	"1"	22	2852	771.4
	"Maine"	"23"	"Small Metro"	"4"	"15-19 years"	"15-19"	13	18257	Unreliable
	"Maine"	"23"	"Small Metro"	"4"	"20-24 years"	"20-24"	14	21079	Unreliable
	"Maine"	"23"	"Small Metro"	"4"	"25-29 years"	"25-29"	11	15870	Unreliable
	"Maine"	"23"	"Small Metro"	"4"	"30-34 years"	"30-34"	22	15097	145.7
	"Maine"	"23"	"Small Metro"	"4"	"35-39 years"	"35-39"	24	14807	162.1
	"Maine"	"23"	"Small Metro"	"4"	"40-44 years"	"40-44"	35	17398	201.2
	"Maine"	"23"	"Small Metro"	"4"	"45-49 years"	"45-49"	64	19880	321.9
	"Maine"	"23"	"Small Metro"	"4"	"50-54 years"	"50-54"	88	20791	423.3
	"Maine"	"23"	"Small Metro"	"4"	"55-59 years"	"55-59"	121	18753	645.2
	"Maine"	"23"	"Small Metro"	"4"	"60-64 years "	"60-64"	172	16836	1021.6
	"Maine"	"23"	"Small Metro"	"4"	"65-69 years"	"65-69"	218	11436	1906.3
	"Maine"	"23"	"Small Metro"	"4"	"70-74 years"	"70-74"	233	8539	2728.7
	"Maine"	"23"	"Small Metro"	"4"	"75-79 years"	"75-79"	294	7288	4034.0
	"Maine"	"23"	"Small Metro"	"4"	"80-84 years"	"80-84"	382	5503	6941.7
	"Maine"	"23"	"Small Metro"	"4"	"85-89 years"	"85-89"	389	Not Applicable	Not Applicable
	"Maine"	"23"	"Small Metro"	"4"	"90-94 years"	"90-94"	261	Not Applicable	Not Applicable
	"Maine"	"23"	"Small Metro"	"4"	"95-99 years"	"95-99"	91	Not Applicable	Not Applicable
	"Maine"	"23"	"Small Metro"	"4"	"100+ years"	"100+"	26	Not Applicable	Not Applicable
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	10	6764	Unreliable
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	21	8379	250.6
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	32	9500	336.8
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	51	10561	482.9
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	76	9806	775.0
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	88	8701	1011.4
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	92	6003	1532.6
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	105	4280	2453.3
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	123	3509	3505.3
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	176	2800	6285.7
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	218	Not Applicable	Not Applicable
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	141	Not Applicable	Not Applicable
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	46	Not Applicable	Not Applicable
	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	12	Not Applicable	Not Applicable
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	29	3842	754.8
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	15	26711	Unreliable
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	20	22117	90.4
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	25	20567	121.6
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	24	21498	111.6
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	24	23088	104.0
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	59	27484	214.7
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	89	32433	274.4
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	176	36467	482.6
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	243	36220	670.9
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	357	34403	1037.7
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	389	25862	1504.1
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	404	18597	2172.4
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	548	14548	3766.8
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	724	11032	6562.7
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	739	Not Applicable	Not Applicable
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	494	Not Applicable	Not Applicable
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	240	Not Applicable	Not Applicable
	"Maine"	"23"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	56	Not Applicable	Not Applicable
	"Maryland"	"24"	"Large Central Metro"	"1"	"< 1 year"	"1"	96	9015	1064.9
	"Maryland"	"24"	"Large Central Metro"	"1"	"15-19 years"	"15-19"	48	41038	117.0
	"Maryland"	"24"	"Large Central Metro"	"1"	"20-24 years"	"20-24"	62	55677	111.4
	"Maryland"	"24"	"Large Central Metro"	"1"	"25-29 years"	"25-29"	95	58485	162.4
	"Maryland"	"24"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	74	47637	155.3
	"Maryland"	"24"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	93	36279	256.3
	"Maryland"	"24"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	135	38102	354.3
	"Maryland"	"24"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	294	41582	707.0
	"Maryland"	"24"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	466	44103	1056.6
	"Maryland"	"24"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	537	38202	1405.7
	"Maryland"	"24"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	548	33086	1656.3
	"Maryland"	"24"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	531	22317	2379.4
	"Maryland"	"24"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	538	16590	3242.9
	"Maryland"	"24"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	607	13244	4583.2
	"Maryland"	"24"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	684	10295	6644.0
	"Maryland"	"24"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	696	Not Applicable	Not Applicable
	"Maryland"	"24"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	454	Not Applicable	Not Applicable
	"Maryland"	"24"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	199	Not Applicable	Not Applicable
	"Maryland"	"24"	"Large Central Metro"	"1"	"100+ years"	"100+"	36	Not Applicable	Not Applicable
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"< 1 year"	"1"	350	56511	619.3
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"1-4 years"	"1-4"	50	229249	21.8
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"5-9 years"	"5-9"	35	291177	12.0
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"10-14 years"	"10-14"	34	303572	11.2
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"15-19 years"	"15-19"	142	311547	45.6
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"20-24 years"	"20-24"	283	295891	95.6
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"25-29 years"	"25-29"	305	302214	100.9
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"30-34 years"	"30-34"	284	296031	95.9
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"35-39 years"	"35-39"	351	290877	120.7
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"40-44 years"	"40-44"	522	333788	156.4
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	850	361161	235.4
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	1369	354525	386.2
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	1736	306587	566.2
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	2142	262345	816.5
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	2369	180597	1311.8
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	2651	125549	2111.5
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	3204	93860	3413.6
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	4330	74060	5846.6
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	4901	Not Applicable	Not Applicable
	"Maryland"	"24"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	3649	Not Applicable	Not Applicable
