"Notes"	"County"	"County Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Hart County, KY"	"21099"	"< 1 year"	"1"	Suppressed	253	Suppressed
	"Henderson County, KY"	"21101"	"< 1 year"	"1"	Suppressed	541	Suppressed
	"Henry County, KY"	"21103"	"< 1 year"	"1"	Suppressed	157	Suppressed
	"Hickman County, KY"	"21105"	"< 1 year"	"1"	Suppressed	34	Suppressed
	"Hopkins County, KY"	"21107"	"< 1 year"	"1"	Suppressed	538	Suppressed
	"Jackson County, KY"	"21109"	"< 1 year"	"1"	Suppressed	159	Suppressed
	"Jefferson County, KY"	"21111"	"< 1 year"	"1"	68	9869	689.0
	"Jessamine County, KY"	"21113"	"< 1 year"	"1"	10	685	1459.9 (Unreliable)
	"Johnson County, KY"	"21115"	"< 1 year"	"1"	Suppressed	304	Suppressed
	"Kenton County, KY"	"21117"	"< 1 year"	"1"	18	2326	773.9 (Unreliable)
	"Knott County, KY"	"21119"	"< 1 year"	"1"	Suppressed	201	Suppressed
	"Knox County, KY"	"21121"	"< 1 year"	"1"	Suppressed	402	Suppressed
	"Larue County, KY"	"21123"	"< 1 year"	"1"	Suppressed	160	Suppressed
	"Laurel County, KY"	"21125"	"< 1 year"	"1"	12	669	1793.7 (Unreliable)
	"Lawrence County, KY"	"21127"	"< 1 year"	"1"	Suppressed	220	Suppressed
	"Lee County, KY"	"21129"	"< 1 year"	"1"	Suppressed	78	Suppressed
	"Leslie County, KY"	"21131"	"< 1 year"	"1"	Suppressed	138	Suppressed
	"Letcher County, KY"	"21133"	"< 1 year"	"1"	Suppressed	287	Suppressed
	"Lewis County, KY"	"21135"	"< 1 year"	"1"	Suppressed	161	Suppressed
	"Lincoln County, KY"	"21137"	"< 1 year"	"1"	Suppressed	304	Suppressed
	"Livingston County, KY"	"21139"	"< 1 year"	"1"	Suppressed	109	Suppressed
	"Logan County, KY"	"21141"	"< 1 year"	"1"	Suppressed	353	Suppressed
	"Lyon County, KY"	"21143"	"< 1 year"	"1"	Suppressed	52	Suppressed
	"McCracken County, KY"	"21145"	"< 1 year"	"1"	14	758	1847.0 (Unreliable)
	"McCreary County, KY"	"21147"	"< 1 year"	"1"	Suppressed	215	Suppressed
	"McLean County, KY"	"21149"	"< 1 year"	"1"	Suppressed	123	Suppressed
	"Madison County, KY"	"21151"	"< 1 year"	"1"	Suppressed	962	Suppressed
	"Magoffin County, KY"	"21153"	"< 1 year"	"1"	Suppressed	175	Suppressed
	"Marion County, KY"	"21155"	"< 1 year"	"1"	Suppressed	225	Suppressed
	"Marshall County, KY"	"21157"	"< 1 year"	"1"	Suppressed	332	Suppressed
	"Martin County, KY"	"21159"	"< 1 year"	"1"	Suppressed	129	Suppressed
	"Mason County, KY"	"21161"	"< 1 year"	"1"	Suppressed	210	Suppressed
	"Meade County, KY"	"21163"	"< 1 year"	"1"	Suppressed	249	Suppressed
	"Menifee County, KY"	"21165"	"< 1 year"	"1"	Suppressed	57	Suppressed
	"Mercer County, KY"	"21167"	"< 1 year"	"1"	Suppressed	241	Suppressed
	"Metcalfe County, KY"	"21169"	"< 1 year"	"1"	Suppressed	128	Suppressed
	"Monroe County, KY"	"21171"	"< 1 year"	"1"	Suppressed	123	Suppressed
	"Montgomery County, KY"	"21173"	"< 1 year"	"1"	Suppressed	368	Suppressed
	"Morgan County, KY"	"21175"	"< 1 year"	"1"	Suppressed	141	Suppressed
	"Muhlenberg County, KY"	"21177"	"< 1 year"	"1"	Suppressed	348	Suppressed
	"Nelson County, KY"	"21179"	"< 1 year"	"1"	Suppressed	575	Suppressed
	"Nicholas County, KY"	"21181"	"< 1 year"	"1"	Suppressed	95	Suppressed
	"Ohio County, KY"	"21183"	"< 1 year"	"1"	Suppressed	263	Suppressed
	"Oldham County, KY"	"21185"	"< 1 year"	"1"	Suppressed	489	Suppressed
	"Owen County, KY"	"21187"	"< 1 year"	"1"	Suppressed	114	Suppressed
	"Owsley County, KY"	"21189"	"< 1 year"	"1"	Suppressed	62	Suppressed
	"Pendleton County, KY"	"21191"	"< 1 year"	"1"	Suppressed	165	Suppressed
	"Perry County, KY"	"21193"	"< 1 year"	"1"	Suppressed	360	Suppressed
	"Pike County, KY"	"21195"	"< 1 year"	"1"	Suppressed	741	Suppressed
	"Powell County, KY"	"21197"	"< 1 year"	"1"	Suppressed	164	Suppressed
	"Pulaski County, KY"	"21199"	"< 1 year"	"1"	Suppressed	702	Suppressed
	"Robertson County, KY"	"21201"	"< 1 year"	"1"	Suppressed	25	Suppressed
	"Rockcastle County, KY"	"21203"	"< 1 year"	"1"	Suppressed	169	Suppressed
	"Rowan County, KY"	"21205"	"< 1 year"	"1"	Suppressed	272	Suppressed
	"Russell County, KY"	"21207"	"< 1 year"	"1"	Suppressed	188	Suppressed
	"Scott County, KY"	"21209"	"< 1 year"	"1"	Suppressed	654	Suppressed
	"Shelby County, KY"	"21211"	"< 1 year"	"1"	Suppressed	611	Suppressed
	"Simpson County, KY"	"21213"	"< 1 year"	"1"	Suppressed	202	Suppressed
	"Spencer County, KY"	"21215"	"< 1 year"	"1"	Suppressed	201	Suppressed
	"Taylor County, KY"	"21217"	"< 1 year"	"1"	Suppressed	356	Suppressed
	"Todd County, KY"	"21219"	"< 1 year"	"1"	Suppressed	152	Suppressed
	"Trigg County, KY"	"21221"	"< 1 year"	"1"	Suppressed	146	Suppressed
	"Trimble County, KY"	"21223"	"< 1 year"	"1"	Suppressed	92	Suppressed
	"Union County, KY"	"21225"	"< 1 year"	"1"	Suppressed	173	Suppressed
	"Warren County, KY"	"21227"	"< 1 year"	"1"	Suppressed	1503	Suppressed
	"Washington County, KY"	"21229"	"< 1 year"	"1"	Suppressed	147	Suppressed
	"Wayne County, KY"	"21231"	"< 1 year"	"1"	Suppressed	204	Suppressed
	"Webster County, KY"	"21233"	"< 1 year"	"1"	Suppressed	157	Suppressed
	"Whitley County, KY"	"21235"	"< 1 year"	"1"	Suppressed	596	Suppressed
	"Wolfe County, KY"	"21237"	"< 1 year"	"1"	Suppressed	80	Suppressed
	"Woodford County, KY"	"21239"	"< 1 year"	"1"	Suppressed	274	Suppressed
	"Acadia Parish, LA"	"22001"	"< 1 year"	"1"	Suppressed	908	Suppressed
	"Allen Parish, LA"	"22003"	"< 1 year"	"1"	Suppressed	320	Suppressed
	"Ascension Parish, LA"	"22005"	"< 1 year"	"1"	15	1700	882.4 (Unreliable)
	"Assumption Parish, LA"	"22007"	"< 1 year"	"1"	Suppressed	242	Suppressed
	"Avoyelles Parish, LA"	"22009"	"< 1 year"	"1"	Suppressed	561	Suppressed
	"Beauregard Parish, LA"	"22011"	"< 1 year"	"1"	Suppressed	489	Suppressed
	"Bienville Parish, LA"	"22013"	"< 1 year"	"1"	Suppressed	155	Suppressed
	"Bossier Parish, LA"	"22015"	"< 1 year"	"1"	10	1826	547.6 (Unreliable)
	"Caddo Parish, LA"	"22017"	"< 1 year"	"1"	31	3716	834.2
	"Calcasieu Parish, LA"	"22019"	"< 1 year"	"1"	19	2729	696.2 (Unreliable)
	"Caldwell Parish, LA"	"22021"	"< 1 year"	"1"	Suppressed	131	Suppressed
	"Cameron Parish, LA"	"22023"	"< 1 year"	"1"	Suppressed	66	Suppressed
	"Catahoula Parish, LA"	"22025"	"< 1 year"	"1"	Suppressed	125	Suppressed
	"Claiborne Parish, LA"	"22027"	"< 1 year"	"1"	Suppressed	183	Suppressed
	"Concordia Parish, LA"	"22029"	"< 1 year"	"1"	Suppressed	248	Suppressed
	"De Soto Parish, LA"	"22031"	"< 1 year"	"1"	Suppressed	323	Suppressed
	"East Baton Rouge Parish, LA"	"22033"	"< 1 year"	"1"	71	6103	1163.4
	"East Carroll Parish, LA"	"22035"	"< 1 year"	"1"	Suppressed	136	Suppressed
	"East Feliciana Parish, LA"	"22037"	"< 1 year"	"1"	Suppressed	212	Suppressed
	"Evangeline Parish, LA"	"22039"	"< 1 year"	"1"	Suppressed	478	Suppressed
	"Franklin Parish, LA"	"22041"	"< 1 year"	"1"	Suppressed	280	Suppressed
	"Grant Parish, LA"	"22043"	"< 1 year"	"1"	Suppressed	283	Suppressed
	"Iberia Parish, LA"	"22045"	"< 1 year"	"1"	Suppressed	1069	Suppressed
	"Iberville Parish, LA"	"22047"	"< 1 year"	"1"	Suppressed	362	Suppressed
	"Jackson Parish, LA"	"22049"	"< 1 year"	"1"	Suppressed	162	Suppressed
	"Jefferson Parish, LA"	"22051"	"< 1 year"	"1"	36	5748	626.3
	"Jefferson Davis Parish, LA"	"22053"	"< 1 year"	"1"	Suppressed	433	Suppressed
	"Lafayette Parish, LA"	"22055"	"< 1 year"	"1"	22	3468	634.4
	"Lafourche Parish, LA"	"22057"	"< 1 year"	"1"	11	1234	891.4 (Unreliable)
	"LaSalle Parish, LA"	"22059"	"< 1 year"	"1"	Suppressed	183	Suppressed
	"Lincoln Parish, LA"	"22061"	"< 1 year"	"1"	Suppressed	559	Suppressed
	"Livingston Parish, LA"	"22063"	"< 1 year"	"1"	18	1875	960.0 (Unreliable)
	"Madison Parish, LA"	"22065"	"< 1 year"	"1"	Suppressed	174	Suppressed
	"Morehouse Parish, LA"	"22067"	"< 1 year"	"1"	Suppressed	369	Suppressed
	"Natchitoches Parish, LA"	"22069"	"< 1 year"	"1"	Suppressed	515	Suppressed
	"Orleans Parish, LA"	"22071"	"< 1 year"	"1"	26	5016	518.3
	"Ouachita Parish, LA"	"22073"	"< 1 year"	"1"	25	2317	1079.0
	"Plaquemines Parish, LA"	"22075"	"< 1 year"	"1"	Suppressed	311	Suppressed
	"Pointe Coupee Parish, LA"	"22077"	"< 1 year"	"1"	Suppressed	262	Suppressed
	"Rapides Parish, LA"	"22079"	"< 1 year"	"1"	10	1834	545.3 (Unreliable)
	"Red River Parish, LA"	"22081"	"< 1 year"	"1"	Suppressed	115	Suppressed
	"Richland Parish, LA"	"22083"	"< 1 year"	"1"	Suppressed	293	Suppressed
	"Sabine Parish, LA"	"22085"	"< 1 year"	"1"	Suppressed	289	Suppressed
	"St. Bernard Parish, LA"	"22087"	"< 1 year"	"1"	Suppressed	676	Suppressed
	"St. Charles Parish, LA"	"22089"	"< 1 year"	"1"	Suppressed	662	Suppressed
	"St. Helena Parish, LA"	"22091"	"< 1 year"	"1"	Suppressed	106	Suppressed
	"St. James Parish, LA"	"22093"	"< 1 year"	"1"	Suppressed	306	Suppressed
	"St. John the Baptist Parish, LA"	"22095"	"< 1 year"	"1"	Suppressed	568	Suppressed
	"St. Landry Parish, LA"	"22097"	"< 1 year"	"1"	Suppressed	1304	Suppressed
	"St. Martin Parish, LA"	"22099"	"< 1 year"	"1"	Suppressed	735	Suppressed
	"St. Mary Parish, LA"	"22101"	"< 1 year"	"1"	Suppressed	800	Suppressed
	"St. Tammany Parish, LA"	"22103"	"< 1 year"	"1"	13	2989	434.9 (Unreliable)
	"Tangipahoa Parish, LA"	"22105"	"< 1 year"	"1"	Suppressed	1941	Suppressed
	"Tensas Parish, LA"	"22107"	"< 1 year"	"1"	Suppressed	68	Suppressed
	"Terrebonne Parish, LA"	"22109"	"< 1 year"	"1"	12	1695	708.0 (Unreliable)
	"Union Parish, LA"	"22111"	"< 1 year"	"1"	Suppressed	270	Suppressed
	"Vermilion Parish, LA"	"22113"	"< 1 year"	"1"	Suppressed	763	Suppressed
	"Vernon Parish, LA"	"22115"	"< 1 year"	"1"	Suppressed	976	Suppressed
	"Washington Parish, LA"	"22117"	"< 1 year"	"1"	Suppressed	594	Suppressed
	"Webster Parish, LA"	"22119"	"< 1 year"	"1"	Suppressed	507	Suppressed
	"West Baton Rouge Parish, LA"	"22121"	"< 1 year"	"1"	Suppressed	342	Suppressed
	"West Carroll Parish, LA"	"22123"	"< 1 year"	"1"	Suppressed	147	Suppressed
	"West Feliciana Parish, LA"	"22125"	"< 1 year"	"1"	Suppressed	137	Suppressed
	"Winn Parish, LA"	"22127"	"< 1 year"	"1"	Suppressed	158	Suppressed
	"Androscoggin County, ME"	"23001"	"< 1 year"	"1"	Suppressed	1256	Suppressed
	"Aroostook County, ME"	"23003"	"< 1 year"	"1"	Suppressed	687	Suppressed
	"Cumberland County, ME"	"23005"	"< 1 year"	"1"	14	2848	491.6 (Unreliable)
	"Franklin County, ME"	"23007"	"< 1 year"	"1"	Suppressed	265	Suppressed
	"Hancock County, ME"	"23009"	"< 1 year"	"1"	Suppressed	469	Suppressed
	"Kennebec County, ME"	"23011"	"< 1 year"	"1"	15	1120	1339.3 (Unreliable)
	"Knox County, ME"	"23013"	"< 1 year"	"1"	Suppressed	363	Suppressed
	"Lincoln County, ME"	"23015"	"< 1 year"	"1"	Suppressed	272	Suppressed
	"Oxford County, ME"	"23017"	"< 1 year"	"1"	Suppressed	510	Suppressed
	"Penobscot County, ME"	"23019"	"< 1 year"	"1"	13	1446	899.0 (Unreliable)
	"Piscataquis County, ME"	"23021"	"< 1 year"	"1"	Suppressed	135	Suppressed
	"Sagadahoc County, ME"	"23023"	"< 1 year"	"1"	Suppressed	351	Suppressed
	"Somerset County, ME"	"23025"	"< 1 year"	"1"	Suppressed	504	Suppressed
	"Waldo County, ME"	"23027"	"< 1 year"	"1"	Suppressed	347	Suppressed
	"Washington County, ME"	"23029"	"< 1 year"	"1"	Suppressed	286	Suppressed
	"York County, ME"	"23031"	"< 1 year"	"1"	Suppressed	1827	Suppressed
	"Allegany County, MD"	"24001"	"< 1 year"	"1"	Suppressed	706	Suppressed
	"Anne Arundel County, MD"	"24003"	"< 1 year"	"1"	43	6881	624.9
	"Baltimore County, MD"	"24005"	"< 1 year"	"1"	70	9864	709.7
	"Calvert County, MD"	"24009"	"< 1 year"	"1"	Suppressed	902	Suppressed
	"Caroline County, MD"	"24011"	"< 1 year"	"1"	Suppressed	365	Suppressed
	"Carroll County, MD"	"24013"	"< 1 year"	"1"	Suppressed	1566	Suppressed
	"Cecil County, MD"	"24015"	"< 1 year"	"1"	Suppressed	1062	Suppressed
	"Charles County, MD"	"24017"	"< 1 year"	"1"	10	1821	549.1 (Unreliable)
	"Dorchester County, MD"	"24019"	"< 1 year"	"1"	Suppressed	396	Suppressed
	"Frederick County, MD"	"24021"	"< 1 year"	"1"	10	2784	359.2 (Unreliable)
	"Garrett County, MD"	"24023"	"< 1 year"	"1"	Suppressed	282	Suppressed
	"Harford County, MD"	"24025"	"< 1 year"	"1"	13	2645	491.5 (Unreliable)
	"Howard County, MD"	"24027"	"< 1 year"	"1"	13	3514	369.9 (Unreliable)
	"Kent County, MD"	"24029"	"< 1 year"	"1"	Suppressed	163	Suppressed
	"Montgomery County, MD"	"24031"	"< 1 year"	"1"	60	13503	444.3
	"Prince George's County, MD"	"24033"	"< 1 year"	"1"	89	12119	734.4
	"Queen Anne's County, MD"	"24035"	"< 1 year"	"1"	Suppressed	478	Suppressed
	"St. Mary's County, MD"	"24037"	"< 1 year"	"1"	10	1386	721.5 (Unreliable)
	"Somerset County, MD"	"24039"	"< 1 year"	"1"	Suppressed	259	Suppressed
	"Talbot County, MD"	"24041"	"< 1 year"	"1"	Suppressed	346	Suppressed
	"Washington County, MD"	"24043"	"< 1 year"	"1"	14	1780	786.5 (Unreliable)
	"Wicomico County, MD"	"24045"	"< 1 year"	"1"	12	1202	998.3 (Unreliable)
	"Worcester County, MD"	"24047"	"< 1 year"	"1"	Suppressed	436	Suppressed
	"Baltimore city, MD"	"24510"	"< 1 year"	"1"	92	8766	1049.5
	"Barnstable County, MA"	"25001"	"< 1 year"	"1"	Suppressed	1549	Suppressed
	"Berkshire County, MA"	"25003"	"< 1 year"	"1"	Suppressed	1080	Suppressed
	"Bristol County, MA"	"25005"	"< 1 year"	"1"	28	5499	509.2
	"Dukes County, MA"	"25007"	"< 1 year"	"1"	Suppressed	152	Suppressed
	"Essex County, MA"	"25009"	"< 1 year"	"1"	35	8400	416.7
	"Franklin County, MA"	"25011"	"< 1 year"	"1"	Suppressed	597	Suppressed
	"Hampden County, MA"	"25013"	"< 1 year"	"1"	26	5307	489.9
	"Hampshire County, MA"	"25015"	"< 1 year"	"1"	Suppressed	1108	Suppressed
	"Middlesex County, MA"	"25017"	"< 1 year"	"1"	62	17671	350.9
	"Nantucket County, MA"	"25019"	"< 1 year"	"1"	Suppressed	124	Suppressed
	"Norfolk County, MA"	"25021"	"< 1 year"	"1"	16	7242	220.9 (Unreliable)
	"Plymouth County, MA"	"25023"	"< 1 year"	"1"	10	5103	196.0 (Unreliable)
	"Suffolk County, MA"	"25025"	"< 1 year"	"1"	59	9348	631.2
	"Worcester County, MA"	"25027"	"< 1 year"	"1"	60	8666	692.4
	"Alcona County, MI"	"26001"	"< 1 year"	"1"	Suppressed	65	Suppressed
	"Alger County, MI"	"26003"	"< 1 year"	"1"	Suppressed	60	Suppressed
	"Allegan County, MI"	"26005"	"< 1 year"	"1"	Suppressed	1365	Suppressed
	"Alpena County, MI"	"26007"	"< 1 year"	"1"	Suppressed	279	Suppressed
	"Antrim County, MI"	"26009"	"< 1 year"	"1"	Suppressed	228	Suppressed
	"Arenac County, MI"	"26011"	"< 1 year"	"1"	Suppressed	114	Suppressed
	"Baraga County, MI"	"26013"	"< 1 year"	"1"	Suppressed	77	Suppressed
	"Barry County, MI"	"26015"	"< 1 year"	"1"	Suppressed	614	Suppressed
	"Bay County, MI"	"26017"	"< 1 year"	"1"	10	1088	919.1 (Unreliable)
	"Benzie County, MI"	"26019"	"< 1 year"	"1"	Suppressed	168	Suppressed
	"Berrien County, MI"	"26021"	"< 1 year"	"1"	15	1877	799.1 (Unreliable)
	"Branch County, MI"	"26023"	"< 1 year"	"1"	Suppressed	553	Suppressed
	"Calhoun County, MI"	"26025"	"< 1 year"	"1"	Suppressed	1695	Suppressed
	"Cass County, MI"	"26027"	"< 1 year"	"1"	Suppressed	540	Suppressed
	"Charlevoix County, MI"	"26029"	"< 1 year"	"1"	Suppressed	210	Suppressed
	"Cheboygan County, MI"	"26031"	"< 1 year"	"1"	Suppressed	218	Suppressed
	"Chippewa County, MI"	"26033"	"< 1 year"	"1"	Suppressed	360	Suppressed
	"Clare County, MI"	"26035"	"< 1 year"	"1"	Suppressed	317	Suppressed
	"Clinton County, MI"	"26037"	"< 1 year"	"1"	Suppressed	817	Suppressed
	"Crawford County, MI"	"26039"	"< 1 year"	"1"	Suppressed	127	Suppressed
	"Delta County, MI"	"26041"	"< 1 year"	"1"	Suppressed	370	Suppressed
	"Dickinson County, MI"	"26043"	"< 1 year"	"1"	Suppressed	252	Suppressed
	"Eaton County, MI"	"26045"	"< 1 year"	"1"	Suppressed	1185	Suppressed
	"Emmet County, MI"	"26047"	"< 1 year"	"1"	Suppressed	299	Suppressed
	"Genesee County, MI"	"26049"	"< 1 year"	"1"	41	4994	821.0
	"Gladwin County, MI"	"26051"	"< 1 year"	"1"	Suppressed	249	Suppressed
	"Gogebic County, MI"	"26053"	"< 1 year"	"1"	Suppressed	114	Suppressed
	"Grand Traverse County, MI"	"26055"	"< 1 year"	"1"	Suppressed	996	Suppressed
	"Gratiot County, MI"	"26057"	"< 1 year"	"1"	Suppressed	374	Suppressed
	"Hillsdale County, MI"	"26059"	"< 1 year"	"1"	Suppressed	579	Suppressed
	"Houghton County, MI"	"26061"	"< 1 year"	"1"	Suppressed	367	Suppressed
	"Huron County, MI"	"26063"	"< 1 year"	"1"	Suppressed	287	Suppressed
	"Ingham County, MI"	"26065"	"< 1 year"	"1"	21	3316	633.3
	"Ionia County, MI"	"26067"	"< 1 year"	"1"	Suppressed	712	Suppressed
	"Iosco County, MI"	"26069"	"< 1 year"	"1"	Suppressed	231	Suppressed
	"Iron County, MI"	"26071"	"< 1 year"	"1"	Suppressed	89	Suppressed
	"Isabella County, MI"	"26073"	"< 1 year"	"1"	Suppressed	684	Suppressed
	"Jackson County, MI"	"26075"	"< 1 year"	"1"	Suppressed	1758	Suppressed
	"Kalamazoo County, MI"	"26077"	"< 1 year"	"1"	17	3172	535.9 (Unreliable)
	"Kalkaska County, MI"	"26079"	"< 1 year"	"1"	Suppressed	163	Suppressed
	"Kent County, MI"	"26081"	"< 1 year"	"1"	52	8851	587.5
	"Keweenaw County, MI"	"26083"	"< 1 year"	"1"	Suppressed	26	Suppressed
	"Lake County, MI"	"26085"	"< 1 year"	"1"	Suppressed	91	Suppressed
	"Lapeer County, MI"	"26087"	"< 1 year"	"1"	Suppressed	797	Suppressed
	"Leelanau County, MI"	"26089"	"< 1 year"	"1"	Suppressed	158	Suppressed
	"Lenawee County, MI"	"26091"	"< 1 year"	"1"	Suppressed	1076	Suppressed
	"Livingston County, MI"	"26093"	"< 1 year"	"1"	13	1762	737.8 (Unreliable)
	"Luce County, MI"	"26095"	"< 1 year"	"1"	Suppressed	51	Suppressed
	"Mackinac County, MI"	"26097"	"< 1 year"	"1"	Suppressed	93	Suppressed
	"Macomb County, MI"	"26099"	"< 1 year"	"1"	44	9478	464.2
	"Manistee County, MI"	"26101"	"< 1 year"	"1"	Suppressed	184	Suppressed
	"Marquette County, MI"	"26103"	"< 1 year"	"1"	Suppressed	626	Suppressed
	"Mason County, MI"	"26105"	"< 1 year"	"1"	Suppressed	280	Suppressed
	"Mecosta County, MI"	"26107"	"< 1 year"	"1"	Suppressed	420	Suppressed
	"Menominee County, MI"	"26109"	"< 1 year"	"1"	Suppressed	211	Suppressed
	"Midland County, MI"	"26111"	"< 1 year"	"1"	Suppressed	866	Suppressed
	"Missaukee County, MI"	"26113"	"< 1 year"	"1"	Suppressed	183	Suppressed
	"Monroe County, MI"	"26115"	"< 1 year"	"1"	Suppressed	1545	Suppressed
	"Montcalm County, MI"	"26117"	"< 1 year"	"1"	Suppressed	739	Suppressed
	"Montmorency County, MI"	"26119"	"< 1 year"	"1"	Suppressed	64	Suppressed
	"Muskegon County, MI"	"26121"	"< 1 year"	"1"	15	2048	732.4 (Unreliable)
	"Newaygo County, MI"	"26123"	"< 1 year"	"1"	Suppressed	531	Suppressed
	"Oakland County, MI"	"26125"	"< 1 year"	"1"	85	13547	627.4
	"Oceana County, MI"	"26127"	"< 1 year"	"1"	Suppressed	269	Suppressed
	"Ogemaw County, MI"	"26129"	"< 1 year"	"1"	Suppressed	191	Suppressed
	"Ontonagon County, MI"	"26131"	"< 1 year"	"1"	Suppressed	33	Suppressed
	"Osceola County, MI"	"26133"	"< 1 year"	"1"	Suppressed	250	Suppressed
	"Oscoda County, MI"	"26135"	"< 1 year"	"1"	Suppressed	80	Suppressed
	"Otsego County, MI"	"26137"	"< 1 year"	"1"	Suppressed	229	Suppressed
	"Ottawa County, MI"	"26139"	"< 1 year"	"1"	12	3371	356.0 (Unreliable)
	"Presque Isle County, MI"	"26141"	"< 1 year"	"1"	Suppressed	94	Suppressed
	"Roscommon County, MI"	"26143"	"< 1 year"	"1"	Suppressed	151	Suppressed
	"Saginaw County, MI"	"26145"	"< 1 year"	"1"	20	2279	877.6
	"St. Clair County, MI"	"26147"	"< 1 year"	"1"	Suppressed	1587	Suppressed
	"St. Joseph County, MI"	"26149"	"< 1 year"	"1"	Suppressed	815	Suppressed
	"Sanilac County, MI"	"26151"	"< 1 year"	"1"	Suppressed	446	Suppressed
	"Schoolcraft County, MI"	"26153"	"< 1 year"	"1"	Suppressed	65	Suppressed
	"Shiawassee County, MI"	"26155"	"< 1 year"	"1"	Suppressed	716	Suppressed
	"Tuscola County, MI"	"26157"	"< 1 year"	"1"	Suppressed	547	Suppressed
	"Van Buren County, MI"	"26159"	"< 1 year"	"1"	Suppressed	909	Suppressed
	"Washtenaw County, MI"	"26161"	"< 1 year"	"1"	28	3778	741.1
	"Wayne County, MI"	"26163"	"< 1 year"	"1"	203	23532	862.7
	"Wexford County, MI"	"26165"	"< 1 year"	"1"	Suppressed	430	Suppressed
	"Aitkin County, MN"	"27001"	"< 1 year"	"1"	Suppressed	95	Suppressed
	"Anoka County, MN"	"27003"	"< 1 year"	"1"	12	4307	278.6 (Unreliable)
	"Becker County, MN"	"27005"	"< 1 year"	"1"	Suppressed	426	Suppressed
	"Beltrami County, MN"	"27007"	"< 1 year"	"1"	Suppressed	680	Suppressed
	"Benton County, MN"	"27009"	"< 1 year"	"1"	Suppressed	537	Suppressed
	"Big Stone County, MN"	"27011"	"< 1 year"	"1"	Suppressed	54	Suppressed
	"Blue Earth County, MN"	"27013"	"< 1 year"	"1"	Suppressed	740	Suppressed
	"Brown County, MN"	"27015"	"< 1 year"	"1"	Suppressed	288	Suppressed
	"Carlton County, MN"	"27017"	"< 1 year"	"1"	Suppressed	354	Suppressed
	"Carver County, MN"	"27019"	"< 1 year"	"1"	Suppressed	1162	Suppressed
	"Cass County, MN"	"27021"	"< 1 year"	"1"	Suppressed	367	Suppressed
	"Chippewa County, MN"	"27023"	"< 1 year"	"1"	Suppressed	171	Suppressed
	"Chisago County, MN"	"27025"	"< 1 year"	"1"	Suppressed	527	Suppressed
	"Clay County, MN"	"27027"	"< 1 year"	"1"	Suppressed	835	Suppressed
	"Clearwater County, MN"	"27029"	"< 1 year"	"1"	Suppressed	97	Suppressed
	"Cook County, MN"	"27031"	"< 1 year"	"1"	Suppressed	36	Suppressed
	"Cottonwood County, MN"	"27033"	"< 1 year"	"1"	Suppressed	158	Suppressed
	"Crow Wing County, MN"	"27035"	"< 1 year"	"1"	Suppressed	695	Suppressed
	"Dakota County, MN"	"27037"	"< 1 year"	"1"	29	5292	548.0
	"Dodge County, MN"	"27039"	"< 1 year"	"1"	Suppressed	236	Suppressed
	"Douglas County, MN"	"27041"	"< 1 year"	"1"	Suppressed	412	Suppressed
	"Faribault County, MN"	"27043"	"< 1 year"	"1"	Suppressed	151	Suppressed
	"Fillmore County, MN"	"27045"	"< 1 year"	"1"	Suppressed	282	Suppressed
	"Freeborn County, MN"	"27047"	"< 1 year"	"1"	Suppressed	345	Suppressed
	"Goodhue County, MN"	"27049"	"< 1 year"	"1"	Suppressed	501	Suppressed
	"Grant County, MN"	"27051"	"< 1 year"	"1"	Suppressed	78	Suppressed
	"Hennepin County, MN"	"27053"	"< 1 year"	"1"	82	16887	485.6
	"Houston County, MN"	"27055"	"< 1 year"	"1"	Suppressed	194	Suppressed
	"Hubbard County, MN"	"27057"	"< 1 year"	"1"	Suppressed	231	Suppressed
	"Isanti County, MN"	"27059"	"< 1 year"	"1"	Suppressed	430	Suppressed
	"Itasca County, MN"	"27061"	"< 1 year"	"1"	Suppressed	448	Suppressed
	"Jackson County, MN"	"27063"	"< 1 year"	"1"	Suppressed	108	Suppressed
	"Kanabec County, MN"	"27065"	"< 1 year"	"1"	Suppressed	153	Suppressed
	"Kandiyohi County, MN"	"27067"	"< 1 year"	"1"	Suppressed	577	Suppressed
	"Kittson County, MN"	"27069"	"< 1 year"	"1"	Suppressed	62	Suppressed
	"Koochiching County, MN"	"27071"	"< 1 year"	"1"	Suppressed	106	Suppressed
	"Lac qui Parle County, MN"	"27073"	"< 1 year"	"1"	Suppressed	69	Suppressed
	"Lake County, MN"	"27075"	"< 1 year"	"1"	Suppressed	99	Suppressed
	"Lake of the Woods County, MN"	"27077"	"< 1 year"	"1"	Suppressed	35	Suppressed
	"Le Sueur County, MN"	"27079"	"< 1 year"	"1"	Suppressed	294	Suppressed
	"Lincoln County, MN"	"27081"	"< 1 year"	"1"	Suppressed	69	Suppressed
	"Lyon County, MN"	"27083"	"< 1 year"	"1"	Suppressed	372	Suppressed
	"McLeod County, MN"	"27085"	"< 1 year"	"1"	Suppressed	391	Suppressed
	"Mahnomen County, MN"	"27087"	"< 1 year"	"1"	Suppressed	91	Suppressed
